Stock,Last Close,Pattern Description,Start,End,Breakout,Breakout Date,Approx. Breakout Price,Fill Price,Avg 3 Mo. Volume,Ultimate High/Low,Ultimate H/L Date,Approx. Target,Volatility Stop,Trade Status,Pattern Width (days/price bars),Height,Stage
NIITLTD.txt,86.2,Broadening bottom (BB),10/04/2017,04/23/2018,Down,09/24/2018,84.2,82,"1,092,216",60.6,10/08/2018,43.6 or -48%,99.36 or 9%,Stop (99.36) triggered on 04/08/2019,202,Tall,
NILKAMAL.txt,2402.5,Broadening bottom (BB),09/11/2013,10/14/2013,Up,10/24/2013,111.85,116.4,"33,755",183.9,01/03/2014,128.45 or 15%,96.97 or -9%,Target (128.45) reached on 11/01/2013,34,Tall,
NIPPOBATRY.txt,399.6,Broadening bottom (BB),09/14/2009,11/24/2009,Up,01/05/2010,421.7,434.95,"1,499",542,10/05/2010,478.15 or 13%,396.78 or -5%,Stop (396.78) triggered on 01/27/2010,72,Tall,
NIPPOBATRY.txt,399.6,Broadening bottom (BB),05/15/2012,06/04/2012,Up,06/08/2012,399.25,452,"1,018",513.05,06/11/2012,441.75 or 11%,335.26 or -8%,Target (441.75) reached on 06/08/2012,21,Short,
NIPPOBATRY.txt,399.6,Broadening bottom (BB),01/18/2021,03/02/2021,Up,05/06/2021,775,828.7,"3,941",1282.4,07/29/2021,908.4 or 17%,678.26 or -9%,Target (908.4) reached on 06/03/2021,44,Tall,
NSIL.txt,2311.85,Broadening bottom (BB),11/24/2021,05/13/2022,Down,05/24/2022,1389.1,1382.9,"2,244",1230,06/17/2022,478.2 or -66%,1644.2 or 11%,Stop (1644.2) triggered on 09/14/2022,171,Tall,
NTPC.txt,187.5,Broadening bottom (BB),02/04/2009,03/24/2009,Up,04/08/2009,186.9,200.1,"6,071,031",233,06/02/2009,206.55 or 11%,168.28 or -8%,Target (206.55) reached on 05/18/2009,49,Short,
NTPC.txt,187.5,Broadening bottom (BB),05/31/2010,08/12/2010,Up,09/13/2010,206,207,"1,590,366",222.3,10/04/2010,219.8 or 7%,188.83 or -4%,Target (219.8) reached on 09/28/2010,74,Short,
NTPC.txt,187.5,Broadening bottom (BB),02/14/2018,03/05/2018,Up,03/12/2018,166,169.4,"6,153,002",180,04/18/2018,171.95 or 4%,156.2 or -4%,Target (171.95) reached on 03/12/2018,20,Short,
NTPC.txt,187.5,Broadening bottom (BB),01/04/2023,02/21/2023,Up,03/06/2023,174.25,175.7,"10,516,760",,,185.95 or 7%,165.5 or -3%,Target (185.95) reached on 06/12/2023,49,Short,
NUCLEUS.txt,1049.05,Broadening bottom (BB),08/25/2015,01/28/2016,Down,02/02/2016,217,214.5,"82,528",144.55,02/29/2016,143.1 or -34%,251.22 or 11%,Stop (251.22) triggered on 11/30/2016,157,Tall,
OFSS.txt,3911.65,Broadening bottom (BB),01/12/2015,02/16/2015,Down,03/23/2015,3222.5,3220.85,"25,211",3136.1,04/27/2015,2969.5 or -8%,3421.42 or 4%,Stop (3421.42) triggered on 04/13/2015,36,Short,
OIL.txt,252.2,Broadening bottom (BB),10/14/2010,01/10/2011,Down,01/12/2011,378.17,378.17,"93,667",302.88,01/24/2011,328.26 or -13%,411.83 or 6%,Target (328.26) reached on 01/24/2011,89,Short,
OIL.txt,252.2,Broadening bottom (BB),07/05/2018,09/24/2018,Down,10/05/2018,199.5,186.6,"771,891",139.65,08/23/2019,172 or -14%,236.35 or 7%,Target (172) reached on 12/10/2018,82,Short,
OIL.txt,252.2,Broadening bottom (BB),04/11/2019,05/24/2019,Down,07/08/2019,172,167.8,"1,343,468",139.65,08/23/2019,154.3 or -10%,186.36 or 5%,Target (154.3) reached on 07/29/2019,44,Short,
OMAXE.txt,51.55,Broadening bottom (BB),01/25/2018,02/23/2018,Down,03/23/2018,224.75,222.75,"486,285",144,12/06/2019,216.5 or -4%,232.08 or 2%,Target (216.5) reached on 06/12/2018,30,Short,
OMAXE.txt,51.55,Broadening bottom (BB),06/06/2019,08/29/2019,Down,10/09/2019,190,190,"268,691",144,12/06/2019,174 or -8%,198.31 or 3%,Target (174) reached on 12/06/2019,85,Short,
ONGC.txt,157.25,Broadening bottom (BB),03/31/2015,05/05/2015,Down,06/04/2015,202.07,201.63,"6,254,934",145.13,09/29/2015,175.34 or -13%,227.9 or 6%,Target (175.34) reached on 08/17/2015,36,Short,
ONMOBILE.txt,76.85,Broadening bottom (BB),06/26/2008,09/08/2008,Down,09/15/2008,235,220.55,"38,218",196.1,09/18/2008,184.75 or -21%,269.92 or 9%,Target (184.75) reached on 10/13/2008,75,Short,
ONWARDTEC.txt,497.05,Broadening bottom (BB),06/20/2011,08/10/2011,Down,08/18/2011,32,31,"19,023",30,08/19/2011,20.6 or -36%,38.91 or 13%,Stop (38.91) triggered on 09/29/2011,52,Tall,
ORIENTBELL.txt,528.7,Broadening bottom (BB),02/09/2023,04/05/2023,Up,05/17/2023,563,595,"12,459",,,640.4 or 14%,503.12 or -6%,Open,56,Tall,
ORIENTCEM.txt,139.1,Broadening bottom (BB),10/19/2022,11/11/2022,Down,12/23/2022,120.5,120.5,"582,924",118.1,12/23/2022,102.4 or -15%,137.24 or 7%,Stop (137.24) triggered on 01/03/2023,24,Tall,
ORISSAMINE.txt,2741.85,Broadening bottom (BB),12/22/2020,04/19/2021,Up,05/27/2021,2779.7,2870,"22,218",3802,06/17/2021,3355.45 or 21%,2276.48 or -11%,Target (3355.45) reached on 06/04/2021,119,Tall,
PAISALO.txt,49.95,Broadening bottom (BB),06/14/2018,09/05/2018,Up,05/06/2019,345,353.4,"11,528",425,05/20/2019,399 or 16%,278.39 or -13%,Target (399) reached on 05/17/2019,84,Tall,
PAISALO.txt,49.95,Broadening bottom (BB),11/26/2018,04/08/2019,Up,05/14/2019,365.9,375.8,"14,233",425,05/20/2019,440.8 or 20%,310.95 or -12%,Target (440.8) reached on 10/17/2019,134,Tall,
PALASHSECU.txt,126.5,Broadening bottom (BB),07/07/2022,09/02/2022,Down,10/06/2022,84.55,84.55,"1,845",82.5,10/10/2022,72.1 or -15%,99.59 or 10%,Stop (99.59) triggered on 10/10/2022,58,Tall,
PARADEEP.txt,57.95,Broadening bottom (BB),10/25/2022,03/21/2023,Down,03/27/2023,50,49.75,"2,117,161",48.3,03/28/2023,34.1 or -32%,55.72 or 6%,Stop (55.72) triggered on 05/03/2023,148,Tall,
PARAGMILK.txt,114.9,Broadening bottom (BB),06/18/2021,07/30/2021,Down,08/10/2021,130.5,122.3,"808,112",112.05,08/23/2021,112.4 or -14%,148.2 or 9%,Target (112.4) reached on 08/23/2021,43,Short,
PARSVNATH.txt,8.55,Broadening bottom (BB),02/23/2010,06/14/2010,Up,07/13/2010,132,134.5,"383,672",149.5,10/04/2010,156.85 or 19%,115.78 or -6%,Stop (115.78) triggered on 10/18/2010,112,Tall,
PARSVNATH.txt,8.55,Broadening bottom (BB),03/12/2012,03/29/2012,Down,04/09/2012,55,54.3,"825,860",51.4,04/09/2012,47.75 or -13%,61.8 or 9%,Stop (61.8) triggered on 06/18/2012,18,Short,
PATINTLOG.txt,13.55,Broadening bottom (BB),05/03/2013,05/21/2013,Down,06/03/2013,16,16,"2,789",13,06/25/2013,14.1 or -12%,18.54 or 9%,Target (14.1) reached on 06/10/2013,19,Short,
PDSL.txt,355.8,Broadening bottom (BB),04/28/2016,10/20/2016,Up,03/20/2017,189.45,190.2,"8,074",269.8,10/12/2017,239.5 or 26%,159.61 or -8%,Target (239.5) reached on 06/12/2017,176,Tall,
PEL.txt,838.5,Broadening bottom (BB),09/30/2011,10/28/2011,Up,11/02/2011,365,365,"138,163",514.3,02/06/2012,384 or 5%,341.82 or -5%,Target (384) reached on 12/09/2011,29,Short,
PENIND.txt,79.8,Broadening bottom (BB),10/23/2013,11/22/2013,Down,03/05/2014,20.1,19.8,"22,798",19.05,03/25/2014,15 or -25%,22.01 or 8%,Stop (22.01) triggered on 03/28/2014,31,Tall,
PFIZER.txt,3799.05,Broadening bottom (BB),07/21/2017,09/25/2017,Down,10/11/2017,1720.55,1707,"12,580",1681,10/12/2017,1582.1 or -8%,1867.38 or 5%,Stop (1867.38) triggered on 11/10/2017,67,Short,
PFIZER.txt,3799.05,Broadening bottom (BB),02/02/2021,03/08/2021,Down,03/19/2021,4395,4395,"68,429",4330,03/19/2021,4031.4 or -8%,4737.52 or 5%,Stop (4737.52) triggered on 04/09/2021,35,Short,
PFIZER.txt,3799.05,Broadening bottom (BB),07/27/2022,10/10/2022,Up,11/03/2022,4492.7,4492.7,"26,495",4660,12/02/2022,4895.4 or 9%,4221.8 or -4%,Stop (4221.8) triggered on 01/13/2023,76,Short,
PGHH.txt,13827.05,Broadening bottom (BB),04/25/2007,05/29/2007,Up,06/06/2007,803,810,"1,329",888,09/28/2007,866 or 8%,712.54 or -7%,Target (866) reached on 07/30/2007,35,Short,
PGHH.txt,13827.05,Broadening bottom (BB),08/31/2010,10/20/2010,Down,10/26/2010,2100,2055,"7,150",1460,02/11/2011,1901 or -9%,2242.27 or 5%,Target (1901) reached on 11/19/2010,51,Short,
PGHL.txt,5156.05,Broadening bottom (BB),12/01/2011,05/17/2012,Down,05/22/2012,577.55,577.55,"7,240",555,06/01/2012,442.15 or -23%,628.42 or 5%,Stop (628.42) triggered on 07/25/2012,169,Tall,
PGIL.txt,534.8,Broadening bottom (BB),10/29/2014,04/13/2015,Down,09/15/2015,204,201,"3,386",183,09/24/2015,124.2 or -39%,225.5 or 7%,Stop (225.5) triggered on 11/24/2015,167,Tall,
PHOENIXLTD.txt,1570.3,Broadening bottom (BB),12/19/2022,02/14/2023,Down,03/15/2023,1263.75,1225.1,"212,114",1186.4,03/16/2023,1069.5 or -15%,1429.62 or 7%,Stop (1429.62) triggered on 04/27/2023,58,Tall,
PLASTIBLEN.txt,187,Broadening bottom (BB),05/31/2007,12/18/2007,Up,12/31/2007,48.88,52,"1,512",56.75,12/31/2007,66.51 or 36%,40.5 or -11%,Stop (40.5) triggered on 01/21/2008,202,Tall,
POLYPLEX.txt,1356.95,Broadening bottom (BB),08/23/2019,09/23/2019,Down,10/01/2019,428.3,417.1,"51,437",416,10/03/2019,369.9 or -14%,473.6 or 7%,Stop (473.6) triggered on 10/18/2019,32,Short,
POONAWALLA.txt,341.15,Broadening bottom (BB),12/13/2022,05/04/2023,Up,05/18/2023,334.9,338,"2,257,180",,,426.8 or 27%,303.36 or -6%,Open,143,Tall,
POWERGRID.txt,248.75,Broadening bottom (BB),07/10/2014,09/19/2014,Up,10/21/2014,104.81,105.75,"6,805,674",119.4,02/28/2015,114.22 or 9%,95.94 or -4%,Target (114.22) reached on 02/13/2015,72,Short,
PRAJIND.txt,392.75,Broadening bottom (BB),02/04/2011,08/26/2011,Down,05/09/2012,61.55,61.5,"701,059",50.1,05/24/2012,28.4 or -54%,71.25 or 8%,Stop (71.25) triggered on 05/26/2014,204,Tall,
PRECOT.txt,185.1,Broadening bottom (BB),03/01/2012,03/21/2012,Down,03/28/2012,85.15,85.15,"4,397",75.25,05/23/2012,71.8 or -16%,98.92 or 10%,Stop (98.92) triggered on 07/04/2012,21,Tall,
PRIVISCL.txt,1102.2,Broadening bottom (BB),09/11/2015,10/28/2015,Up,11/05/2015,225,225,"9,020",260,12/30/2015,261.1 or 16%,185.64 or -12%,Stop (185.64) triggered on 01/27/2016,48,Tall,
PRSMJOHNSN.txt,129,Broadening bottom (BB),11/15/2017,12/18/2017,Up,01/04/2018,119,122.4,"205,265",159.15,01/16/2018,128.95 or 8%,106.18 or -8%,Target (128.95) reached on 01/05/2018,34,Short,
PSB.txt,31.4,Broadening bottom (BB),12/31/2013,01/29/2014,Down,02/05/2014,42.8,42.7,"77,684",40.4,03/03/2014,38.1 or -11%,46.38 or 5%,Stop (46.38) triggered on 04/10/2014,30,Short,
PSPPROJECT.txt,773.2,Broadening bottom (BB),02/16/2022,07/05/2022,Up,07/18/2022,617.7,661,"179,123",,,776.2 or 26%,530.23 or -10%,Target (776.2) reached on 06/06/2023,140,Tall,
PTC.txt,119.75,Broadening bottom (BB),05/02/2012,09/25/2012,Up,10/03/2012,71.7,72.9,"1,008,830",81.25,01/22/2013,94.4 or 32%,64.86 or -7%,Stop (64.86) triggered on 10/25/2012,147,Tall,
RADICO.txt,1211.7,Broadening bottom (BB),09/15/2011,10/31/2011,Down,11/21/2011,118.8,118.8,"126,266",108.35,01/09/2012,110.6 or -7%,130.58 or 6%,Target (110.6) reached on 12/21/2011,47,Short,
RADIOCITY.txt,11.1,Broadening bottom (BB),05/16/2017,05/31/2017,Up,06/16/2017,70.76,71,"2,449,800",91.8,01/09/2018,74.82 or 6%,65.21 or -5%,Target (74.82) reached on 07/19/2017,16,Short,
RAINBOW.txt,970,Broadening bottom (BB),02/28/2023,04/06/2023,Up,04/13/2023,759.6,766,"128,387",,,822.2 or 8%,687.66 or -5%,Target (822.2) reached on 05/08/2023,38,Short,
RAJESHEXPO.txt,564.3,Broadening bottom (BB),09/16/2019,02/26/2020,Down,03/13/2020,638,603.5,"197,131",522.9,03/31/2020,495.5 or -22%,724.08 or 6%,Target (495.5) reached on 05/29/2020,164,Tall,
RAJESHEXPO.txt,564.3,Broadening bottom (BB),01/06/2021,02/15/2021,Up,02/18/2021,492.5,497,"229,799",994.7,01/17/2022,516.65 or 5%,461.74 or -4%,Target (516.65) reached on 02/18/2021,41,Short,
RAMASTEEL.txt,38.3,Broadening bottom (BB),01/13/2016,03/14/2016,Down,03/28/2016,86.8,86.8,"88,359",84,04/11/2016,78.6 or -9%,95.65 or 6%,Stop (95.65) triggered on 04/22/2016,62,Short,
RANASUG.txt,24.4,Broadening bottom (BB),10/03/2006,10/23/2006,Down,11/09/2006,28,27.8,"872,390",22.5,01/10/2007,25.6 or -9%,30.7 or 7%,Target (25.6) reached on 11/15/2006,21,Short,
RANEENGINE.txt,283.7,Broadening bottom (BB),02/27/2012,03/19/2012,Down,09/05/2012,181,181,566,128.05,03/26/2013,149.1 or -18%,201.14 or 6%,Stop (201.14) triggered on 10/01/2012,22,Tall,
RANEENGINE.txt,283.7,Broadening bottom (BB),06/29/2012,10/01/2012,Down,11/20/2012,178,177.25,322,128.05,03/26/2013,146.05 or -18%,190.36 or 6%,Stop (190.36) triggered on 11/26/2012,95,Tall,
RANEENGINE.txt,283.7,Broadening bottom (BB),11/19/2018,03/06/2019,Up,03/14/2019,485,519,"2,416",645,04/22/2019,525 or 8%,421.77 or -6%,Target (525) reached on 03/14/2019,108,Short,
RANEHOLDIN.txt,1083.25,Broadening bottom (BB),09/24/2021,12/20/2021,Up,04/18/2022,651.9,659,"26,708",1049.15,02/14/2023,751.65 or 15%,608.38 or -5%,Stop (608.38) triggered on 05/05/2022,88,Tall,
RATNAMANI.txt,2327.55,Broadening bottom (BB),03/18/2011,04/25/2011,Down,05/12/2011,123.95,123.95,"26,694",97,06/24/2011,113.9 or -8%,137.4 or 7%,Target (113.9) reached on 06/09/2011,39,Short,
RBL.txt,779.7,Broadening bottom (BB),07/24/2012,11/06/2012,Down,12/11/2012,106.1,106.1,"1,210",87.35,04/01/2013,84.25 or -21%,113.47 or 5%,Stop (113.47) triggered on 01/10/2013,106,Tall,
RBL.txt,779.7,Broadening bottom (BB),10/04/2013,01/15/2014,Up,01/30/2014,112,112,424,309.55,07/08/2014,120.8 or 8%,106.12 or -4%,Stop (106.12) triggered on 01/30/2014,104,Short,
RBLBANK.txt,172.65,Broadening bottom (BB),11/08/2017,12/05/2017,Up,01/05/2018,529.75,543.95,"1,059,973",550,01/08/2018,555.3 or 5%,493.76 or -3%,Stop (493.76) triggered on 02/01/2018,28,Short,
RBLBANK.txt,172.65,Broadening bottom (BB),03/10/2022,04/08/2022,Down,04/19/2022,126.55,125.9,"15,163,629",100.8,05/12/2022,109.95 or -13%,141.74 or 8%,Target (109.95) reached on 05/09/2022,30,Short,
RECLTD.txt,159.8,Broadening bottom (BB),05/16/2022,08/23/2022,Down,09/23/2022,102.5,100,"4,600,394",91.05,10/17/2022,66.45 or -35%,107.94 or 4%,Stop (107.94) triggered on 11/25/2022,100,Tall,
REDINGTON.txt,189.05,Broadening bottom (BB),09/12/2012,10/01/2012,Up,10/25/2012,81,82.9,"313,048",92.8,12/18/2012,93.95 or 16%,67.74 or -11%,Target (93.95) reached on 02/27/2013,20,Tall,
RENUKA.txt,44.25,Broadening bottom (BB),09/11/2009,11/12/2009,Up,11/17/2009,232.9,237,"4,229,262",247,01/07/2010,287.55 or 23%,207.24 or -9%,Stop (207.24) triggered on 12/14/2009,63,Tall,
REPL.txt,169.55,Broadening bottom (BB),07/28/2021,08/11/2021,Down,08/23/2021,218.05,217.9,"54,308",190,10/12/2021,186.1 or -15%,257.45 or 9%,Stop (257.45) triggered on 01/05/2022,15,Tall,
RESPONIND.txt,170.1,Broadening bottom (BB),11/26/2010,01/06/2011,Down,01/12/2011,89.05,88,"48,168",85.65,01/13/2011,82.9 or -7%,94.04 or 4%,Stop (94.04) triggered on 03/03/2011,42,Short,
RESPONIND.txt,170.1,Broadening bottom (BB),01/20/2011,02/11/2011,Up,02/16/2011,92.4,93.3,"41,598",120,09/08/2011,96.3 or 4%,85.75 or -4%,Target (96.3) reached on 04/08/2011,23,Short,
RESPONIND.txt,170.1,Broadening bottom (BB),03/18/2019,06/04/2019,Down,03/16/2020,78.95,78.95,"118,461",71.6,03/17/2020,56.3 or -29%,92.84 or 12%,Stop (92.84) triggered on 07/10/2020,79,Tall,
REVATHI.txt,1786.1,Broadening bottom (BB),08/20/2007,10/31/2007,Up,11/23/2007,925,1193.4,"1,734",1670,11/29/2007,1223.15 or 32%,761.15 or -15%,Target (1223.15) reached on 11/26/2007,73,Tall,
REVATHI.txt,1786.1,Broadening bottom (BB),09/07/2010,12/01/2010,Down,12/09/2010,587,587,"1,455",380.25,02/21/2011,486 or -17%,653.55 or 8%,Target (486) reached on 02/04/2011,86,Tall,
REVATHI.txt,1786.1,Broadening bottom (BB),06/24/2011,07/22/2011,Down,07/29/2011,392,386.8,377,292.2,01/04/2012,368 or -6%,413.02 or 4%,Target (368) reached on 08/05/2011,29,Short,
REVATHI.txt,1786.1,Broadening bottom (BB),12/01/2011,01/18/2012,Down,02/27/2012,292.2,281.05,439,260,02/29/2012,224.4 or -23%,321.93 or 8%,Stop (321.93) triggered on 02/29/2012,49,Tall,
RHFL.txt,3.35,Broadening bottom (BB),03/15/2018,09/25/2018,Down,10/05/2018,48.8,48.8,"526,459",40.05,10/08/2018,20.9 or -57%,62.52 or 18%,Target (20.9) reached on 05/08/2019,195,Tall,
RHIM.txt,670.5,Broadening bottom (BB),09/07/2015,01/19/2016,Down,02/25/2016,72.3,72.3,"28,918",70.5,02/26/2016,52.75 or -27%,84.1 or 11%,Stop (84.1) triggered on 04/28/2016,135,Tall,
RSYSTEMS.txt,393.5,Broadening bottom (BB),10/01/2010,10/25/2010,Up,11/01/2010,103.9,108,"24,929",154.9,01/27/2011,110.8 or 7%,94.42 or -7%,Target (110.8) reached on 11/01/2010,25,Short,
RSYSTEMS.txt,393.5,Broadening bottom (BB),02/26/2013,04/18/2013,Up,01/13/2014,240,379.95,675,684.45,02/24/2014,260 or 8%,212.64 or -4%,Target (260) reached on 01/13/2014,52,Short,
RUBYMILLS.txt,217.1,Broadening bottom (BB),02/02/2011,05/11/2011,Down,05/20/2011,187.51,187.51,"1,865",173.3,06/27/2011,137.52 or -27%,210.54 or 8%,Stop (210.54) triggered on 07/20/2011,99,Tall,
RUPA.txt,271.65,Broadening bottom (BB),06/21/2013,08/29/2013,Up,09/17/2013,169,169,"4,518",253.75,04/09/2014,174 or 3%,164 or -1%,Target (174) reached on 10/22/2013,70,Short,
RUPA.txt,271.65,Broadening bottom (BB),02/23/2015,03/13/2015,Down,05/06/2015,206,206,"1,920",205.35,05/06/2015,177 or -14%,230.86 or 6%,Stop (230.86) triggered on 05/22/2015,19,Tall,
SAGCEM.txt,220.85,Broadening bottom (BB),12/23/2014,02/16/2015,Down,02/27/2015,306.5,306.5,"1,375",265,03/12/2015,252.4 or -18%,348.02 or 10%,Stop (348.02) triggered on 03/12/2015,56,Tall,
SAGCEM.txt,220.85,Broadening bottom (BB),08/26/2015,02/12/2016,Up,04/08/2016,483,546,"7,263",710,05/19/2016,615.5 or 27%,379.42 or -9%,Target (615.5) reached on 05/04/2016,171,Tall,
SAKHTISUG.txt,25.95,Broadening bottom (BB),05/04/2010,11/26/2010,Down,02/08/2011,46,45,"309,030",35,03/21/2011,23.8 or -48%,54.86 or 10%,Target (23.8) reached on 11/14/2011,207,Tall,
SANDESH.txt,921.8,Broadening bottom (BB),08/27/2010,10/20/2010,Up,11/08/2010,259,270.1,"1,586",290,11/19/2010,291.9 or 13%,230.92 or -7%,Stop (230.92) triggered on 12/09/2010,55,Tall,
SANDESH.txt,921.8,Broadening bottom (BB),09/25/2013,01/28/2014,Up,03/28/2014,272,275,403,551,10/09/2014,321 or 18%,246.01 or -6%,Target (321) reached on 04/11/2014,126,Tall,
SANDESH.txt,921.8,Broadening bottom (BB),12/26/2016,02/20/2017,Up,04/03/2017,975,1012.9,"3,041",1024.9,04/03/2017,1120.05 or 15%,903.22 or -5%,Stop (903.22) triggered on 05/29/2017,57,Tall,
SANDESH.txt,921.8,Broadening bottom (BB),12/23/2021,01/06/2022,Up,01/13/2022,769,820,"2,168",839,01/17/2022,812.7 or 6%,684.98 or -8%,Target (812.7) reached on 01/13/2022,15,Short,
SANGHIIND.txt,68.1,Broadening bottom (BB),03/23/2007,08/01/2007,Up,08/27/2007,84.5,96,"116,440",113.2,08/30/2007,124.95 or 48%,59.86 or -20%,Stop (59.86) triggered on 01/22/2008,132,Tall,
SANGHIIND.txt,68.1,Broadening bottom (BB),07/09/2008,08/08/2008,Down,09/05/2008,52.1,51.15,"33,894",37.5,10/03/2008,43.2 or -17%,57.39 or 8%,Target (43.2) reached on 09/29/2008,31,Short,
SANGHVIMOV.txt,462.25,Broadening bottom (BB),03/29/2012,07/09/2012,Down,08/08/2012,93.65,93.3,"16,074",83.65,09/04/2012,70.3 or -25%,106.2 or 8%,Target (70.3) reached on 02/22/2013,103,Tall,
SANGHVIMOV.txt,462.25,Broadening bottom (BB),05/20/2013,06/10/2013,Down,06/20/2013,58.7,57,"8,926",35.5,08/22/2013,47.7 or -19%,66.08 or 10%,Target (47.7) reached on 07/30/2013,22,Tall,
SANOFI.txt,6810.4,Broadening bottom (BB),06/11/2013,10/01/2013,Up,11/25/2013,2659.55,2680.35,"2,753",3538.85,06/04/2014,3018.8 or 14%,2392.68 or -7%,Target (3018.8) reached on 03/27/2014,113,Tall,
SAREGAMA.txt,374.65,Broadening bottom (BB),05/15/2012,06/05/2012,Up,08/23/2012,91.2,95.2,"67,354",104.75,09/20/2012,108.4 or 19%,73.83 or -10%,Stop (73.83) triggered on 02/11/2013,22,Tall,
SCHAEFFLER.txt,3233.5,Broadening bottom (BB),01/11/2011,02/18/2011,Up,04/08/2011,176,180.6,"18,289",286.58,07/27/2011,199.99 or 14%,158.9 or -6%,Target (199.99) reached on 04/21/2011,39,Tall,
SCHAEFFLER.txt,3233.5,Broadening bottom (BB),04/13/2018,06/27/2018,Up,07/10/2018,1111,1111,"30,606",1150,09/04/2018,1180.94 or 6%,1041.55 or -5%,Stop (1041.55) triggered on 07/20/2018,76,Short,
SHALPAINTS.txt,149.65,Broadening bottom (BB),08/19/2013,09/04/2013,Up,10/21/2013,58.4,62,"39,454",102.8,11/25/2013,66.7 or 14%,50.86 or -8%,Target (66.7) reached on 10/22/2013,17,Tall,
SHARDACROP.txt,545.45,Broadening bottom (BB),08/11/2017,11/24/2017,Up,11/30/2017,486,495,"23,621",504.6,12/01/2017,555 or 14%,428.28 or -7%,Stop (428.28) triggered on 12/18/2017,106,Tall,
SHARDACROP.txt,545.45,Broadening bottom (BB),08/09/2021,01/04/2022,Up,01/12/2022,365.6,370,"178,360",673,02/07/2022,445.55 or 22%,320.29 or -8%,Target (445.55) reached on 01/24/2022,149,Tall,
SHARDACROP.txt,545.45,Broadening bottom (BB),02/08/2023,04/11/2023,Up,05/15/2023,503,508.05,"106,380",,,589.05 or 17%,464.5 or -5%,Open,63,Tall,
SHEMAROO.txt,170.25,Broadening bottom (BB),05/24/2018,10/05/2018,Down,01/29/2019,376.3,364.5,"9,060",335,01/29/2019,209.5 or -44%,466.36 or 10%,Target (209.5) reached on 10/18/2019,135,Tall,
SHILPAMED.txt,264.95,Broadening bottom (BB),11/16/2018,04/23/2019,Down,08/14/2019,322.9,285,"58,256",266.05,08/14/2019,210.75 or -35%,379.76 or 9%,Target (210.75) reached on 08/29/2019,159,Tall,
SHIVAMAUTO.txt,26.25,Broadening bottom (BB),08/31/2016,10/06/2016,Up,10/24/2016,51.8,52,"164,210",53.25,10/24/2016,60.3 or 16%,46 or -9%,Stop (46) triggered on 11/07/2016,37,Tall,
SHIVATEX.txt,129.4,Broadening bottom (BB),02/22/2023,03/15/2023,Down,03/20/2023,110.2,110,"19,033",107.1,03/21/2023,95.4 or -13%,125.34 or 9%,Stop (125.34) triggered on 03/27/2023,22,Tall,
SHOPERSTOP.txt,799.85,Broadening bottom (BB),08/28/2015,01/20/2016,Down,02/12/2016,350,350,"34,688",333,03/04/2016,275.05 or -21%,408.44 or 10%,Target (275.05) reached on 12/28/2016,146,Tall,
SHRIPISTON.txt,1734.7,Broadening bottom (BB),11/23/2016,12/13/2016,Down,12/22/2016,1250,1250,207,1130.1,03/20/2017,1057.5 or -15%,1450.78 or 10%,Stop (1450.78) triggered on 05/18/2017,21,Tall,
SIEMENS.txt,3829.4,Broadening bottom (BB),06/19/2017,07/11/2017,Up,07/24/2017,1373.5,1373.5,"163,598",1460,07/28/2017,1497 or 9%,1295.26 or -5%,Stop (1295.26) triggered on 08/10/2017,23,Short,
SIMPLEXINF.txt,34.75,Broadening bottom (BB),08/06/2012,02/13/2013,Down,02/26/2013,160.1,159.95,"7,277",104.1,04/09/2013,56.2 or -65%,193.75 or 11%,Target (56.2) reached on 08/02/2013,192,Tall,
SJVN.txt,39.3,Broadening bottom (BB),01/10/2019,03/07/2019,Down,03/09/2020,21.85,21.85,"1,945,765",17.25,03/13/2020,16.3 or -25%,24.68 or 7%,Stop (24.68) triggered on 08/20/2020,57,Tall,
SKFINDIA.txt,4820.05,Broadening bottom (BB),06/18/2012,07/09/2012,Up,07/12/2012,630,635,"15,251",655,07/17/2012,653.95 or 4%,595.36 or -4%,Target (653.95) reached on 07/17/2012,22,Short,
SKFINDIA.txt,4820.05,Broadening bottom (BB),05/25/2017,08/01/2017,Down,08/29/2017,1515,1514.9,"15,744",1489.95,08/29/2017,1332 or -12%,1643.4 or 6%,Stop (1643.4) triggered on 10/31/2017,69,Short,
SKMEGGPROD.txt,203.65,Broadening bottom (BB),05/21/2007,08/16/2007,Up,12/31/2007,21.9,27.8,"26,153",38.1,01/08/2008,29.7 or 36%,16.73 or -17%,Target (29.7) reached on 01/01/2008,88,Tall,
SOFTTECH.txt,142.05,Broadening bottom (BB),11/16/2022,12/06/2022,Down,12/09/2022,142,130.95,"2,334",130.95,12/12/2022,124.25 or -13%,164.86 or 11%,Stop (164.86) triggered on 01/10/2023,21,Short,
SOLARA.txt,378.55,Broadening bottom (BB),06/11/2021,08/23/2021,Down,10/07/2021,1533.15,1494.8,"106,173",1001.1,11/23/2021,1239.3 or -19%,1665.26 or 6%,Target (1239.3) reached on 10/29/2021,74,Tall,
SOLARINDS.txt,3811.35,Broadening bottom (BB),02/23/2010,09/07/2010,Up,11/02/2010,108,111.6,"54,765",134,12/02/2010,148.6 or 38%,98.77 or -7%,Target (148.6) reached on 08/01/2011,197,Tall,
