Stock,Last Close,Pattern Description,Start,End,Breakout,Breakout Date,Approx. Breakout Price,Fill Price,Avg 3 Mo. Volume,Ultimate High/Low,Ultimate H/L Date,Approx. Target,Volatility Stop,Trade Status,Pattern Width (days/price bars),Height,Stage
SUNDARAM.txt,2.4,High & tight flag (HTF),11/02/2021,01/12/2022,None yet,,5.8,0,"534,993",,,7.82 or 35%,2.15 or -9%,Open,72,Tall,
SUNDARMFIN.txt,2559.95,High & tight flag (HTF),03/01/2002,04/30/2002,Up,10/10/2003,46.91,53.6,"10,949",53.6,10/13/2003,59.12 or 26%,33.25 or -11%,Target (59.12) reached on 01/01/2004,61,Tall,
SUNDARMFIN.txt,2559.95,High & tight flag (HTF),11/28/2003,01/05/2004,Up,05/18/2005,77.5,77.75,"9,208",114.25,01/09/2006,98.66 or 27%,71.45 or -6%,Stop (71.45) triggered on 05/30/2005,39,Tall,
SUNDARMFIN.txt,2559.95,High & tight flag (HTF),03/16/2009,05/25/2009,Up,05/29/2009,145,155,"11,429",166.5,06/01/2009,180.62 or 25%,114.66 or -14%,Target (180.62) reached on 12/03/2009,71,Tall,
SUNDRMBRAK.txt,360.55,High & tight flag (HTF),12/18/1998,02/19/1999,Up,03/31/1999,164.7,164.7,934,175,03/31/1999,209.05 or 27%,150.64 or -6%,Stop (150.64) triggered on 04/06/1999,64,Tall,
SUNDRMBRAK.txt,360.55,High & tight flag (HTF),04/02/2002,05/09/2002,Up,05/13/2003,197,198,732,243.9,07/11/2003,244.5 or 24%,181.12 or -6%,Stop (181.12) triggered on 05/29/2003,38,Tall,
SUNDRMBRAK.txt,360.55,High & tight flag (HTF),07/15/2016,09/19/2016,Up,10/04/2017,569,584.7,"16,629",836.7,10/09/2017,715.75 or 26%,492.73 or -8%,Target (715.75) reached on 10/09/2017,67,Tall,
SUNDRMFAST.txt,1154.95,High & tight flag (HTF),03/04/2009,04/20/2009,Up,05/19/2009,25.3,26,"54,121",36.85,06/02/2009,31.45 or 24%,19.2 or -14%,Target (31.45) reached on 05/26/2009,48,Tall,
SUNFLAG.txt,156.05,High & tight flag (HTF),12/13/1996,01/13/1997,Up,08/01/1997,7.75,7.95,"22,495",8.1,08/07/1997,10 or 29%,5.08 or -19%,Stop (5.08) triggered on 09/01/1997,32,Tall,
SUNFLAG.txt,156.05,High & tight flag (HTF),04/07/1997,05/09/1997,Up,07/31/1997,7.05,7.7,"22,050",8.1,08/07/1997,8.72 or 24%,4.97 or -19%,Stop (4.97) triggered on 09/02/1997,33,Tall,
SUNFLAG.txt,156.05,High & tight flag (HTF),06/03/1997,08/01/1997,Up,08/05/1997,7.95,8,"22,462",8.1,08/07/1997,10.05 or 26%,6.89 or -13%,Stop (6.89) triggered on 08/07/1997,60,Tall,
SUNFLAG.txt,156.05,High & tight flag (HTF),02/20/1998,04/06/1998,Up,04/09/1998,5.6,5.75,"10,713",6.45,04/15/1998,6.95 or 24%,4.42 or -18%,Target (6.95) reached on 04/16/1998,46,Tall,
SUNFLAG.txt,156.05,High & tight flag (HTF),09/02/1998,09/03/1998,Up,07/09/1999,3.9,4.35,"9,066",4.25,07/09/1999,4.85 or 24%,2.54 or -19%,Target (4.85) reached on 07/15/1999,2,Tall,
SUNFLAG.txt,156.05,High & tight flag (HTF),05/28/1999,07/15/1999,Up,08/18/1999,4.95,5.75,"11,108",6,08/18/1999,6.15 or 24%,2.84 or -22%,Target (6.15) reached on 08/23/1999,49,Tall,
SUNFLAG.txt,156.05,High & tight flag (HTF),07/30/1999,08/18/1999,Up,08/23/1999,6,6.5,"15,202",9.7,08/25/1999,7.5 or 25%,3.63 or -23%,Target (7.5) reached on 08/25/1999,20,Tall,
SUNFLAG.txt,156.05,High & tight flag (HTF),08/20/1999,08/25/1999,Up,09/29/2005,9.7,23.8,"1,121,640",26.7,09/29/2005,12.2 or 26%,1.9 or -27%,Target (12.2) reached on 09/29/2005,6,Tall,
SUNFLAG.txt,156.05,High & tight flag (HTF),09/28/1999,10/25/1999,Up,09/29/2005,8,23.8,"1,121,640",26.7,09/29/2005,10.02 or 25%,1.9 or -27%,Target (10.02) reached on 09/29/2005,28,Tall,
SUNFLAG.txt,156.05,High & tight flag (HTF),02/09/2000,02/23/2000,Up,09/29/2005,6,23.8,"1,121,640",26.7,09/29/2005,7.48 or 25%,1.9 or -27%,Target (7.48) reached on 09/29/2005,15,Tall,
SUNFLAG.txt,156.05,High & tight flag (HTF),03/13/2000,03/16/2000,Up,06/23/2000,5.4,5.5,"5,829",8,06/29/2000,6.85 or 27%,3.9 or -19%,Target (6.85) reached on 06/29/2000,4,Tall,
SUNFLAG.txt,156.05,High & tight flag (HTF),05/16/2000,06/22/2000,Up,09/29/2005,6,23.8,"1,121,640",26.7,09/29/2005,7.72 or 29%,1.9 or -27%,Target (7.72) reached on 09/29/2005,38,Tall,
SUNFLAG.txt,156.05,High & tight flag (HTF),08/22/2007,09/26/2007,Up,10/04/2007,29.4,30.25,"1,282,321",31.3,10/05/2007,36.83 or 25%,22.91 or -16%,Stop (22.91) triggered on 10/19/2007,36,Tall,
SUNFLAG.txt,156.05,High & tight flag (HTF),10/22/2007,12/06/2007,Up,12/13/2007,42.9,47.4,"2,094,676",51,01/02/2008,53.35 or 24%,29.62 or -18%,Stop (29.62) triggered on 01/28/2008,46,Tall,
SUNFLAG.txt,156.05,High & tight flag (HTF),11/21/2008,01/02/2009,Up,04/13/2009,13.9,14.3,"146,388",18.55,05/07/2009,17.35 or 25%,11.24 or -14%,Target (17.35) reached on 05/07/2009,43,Tall,
SUNFLAG.txt,156.05,High & tight flag (HTF),03/06/2009,05/08/2009,Up,05/25/2009,19.25,19.9,"238,297",28.2,06/05/2009,23.98 or 25%,14.55 or -17%,Target (23.98) reached on 06/04/2009,64,Tall,
SUNFLAG.txt,156.05,High & tight flag (HTF),05/14/2009,06/05/2009,Up,12/29/2009,28.2,30.7,"515,925",33.8,01/20/2010,35.02 or 24%,24.72 or -8%,Target (35.02) reached on 04/05/2010,23,Tall,
SUNFLAG.txt,156.05,High & tight flag (HTF),08/11/2017,09/20/2017,Up,11/02/2017,81.8,85.75,"1,429,855",87.8,11/03/2017,101.68 or 24%,71.96 or -10%,Stop (71.96) triggered on 11/15/2017,41,Tall,
SUNFLAG.txt,156.05,High & tight flag (HTF),04/03/2020,06/08/2020,Up,08/07/2020,43.85,44.6,"574,025",50.85,08/20/2020,54.52 or 24%,35.87 or -11%,Target (54.52) reached on 11/17/2020,67,Tall,
SUNFLAG.txt,156.05,High & tight flag (HTF),02/25/2022,04/25/2022,Up,01/24/2023,136.85,138.6,"904,324",176.3,05/11/2023,176.72 or 29%,115.31 or -10%,Open,60,Tall,
SUNPHARMA.txt,986.7,High & tight flag (HTF),02/27/1999,04/01/1999,Up,08/06/1999,4.71,4.99,"11,052",12.36,10/20/1999,5.88 or 25%,4.08 or -8%,Target (5.88) reached on 08/17/1999,34,Tall,
SUNPHARMA.txt,986.7,High & tight flag (HTF),07/15/1999,09/10/1999,Up,09/22/1999,7.91,8.96,"18,503",12.36,10/20/1999,9.99 or 26%,6.77 or -9%,Target (9.99) reached on 09/27/1999,58,Tall,
SUNPHARMA.txt,986.7,High & tight flag (HTF),11/04/1999,12/07/1999,Up,12/14/1999,15.92,16.26,"15,392",16.33,01/04/2000,19.86 or 25%,13.06 or -11%,Stop (13.06) triggered on 01/10/2000,34,Tall,
SUNPHARMA.txt,986.7,High & tight flag (HTF),01/13/2000,02/25/2000,Up,08/29/2003,24.79,25.72,"58,080",27,09/01/2003,31.52 or 27%,21.4 or -10%,Stop (21.4) triggered on 09/03/2003,44,Tall,
SUNPHARMA.txt,986.7,High & tight flag (HTF),05/03/2000,06/09/2000,Up,06/20/2000,14.5,16.23,"18,278",16.23,06/21/2000,18.18 or 25%,10.62 or -15%,Stop (10.62) triggered on 10/03/2000,38,Tall,
SUNTV.txt,447.1,High & tight flag (HTF),03/12/2009,05/19/2009,Up,08/13/2009,275,284.8,"324,909",548.3,08/13/2010,344.5 or 25%,240.28 or -10%,Target (344.5) reached on 10/15/2009,69,Tall,
SUPERSPIN.txt,6.7,High & tight flag (HTF),11/02/2007,01/02/2008,None yet,,28.45,0,"60,068",,,35.65 or 25%,5.76 or -12%,Open,62,Tall,
SUPERSPIN.txt,6.7,High & tight flag (HTF),03/09/2009,05/13/2009,Up,05/19/2009,7.5,8.2,"14,723",11.45,06/01/2009,9.32 or 24%,5.93 or -14%,Target (9.32) reached on 05/25/2009,66,Tall,
SUPERSPIN.txt,6.7,High & tight flag (HTF),11/04/2009,12/09/2009,Up,01/12/2010,13.2,14,"44,004",14,01/13/2010,16.4 or 24%,11.67 or -10%,Stop (11.67) triggered on 01/29/2010,36,Tall,
SUPERSPIN.txt,6.7,High & tight flag (HTF),05/19/2014,06/20/2014,Up,08/03/2015,10.9,12,"31,852",13.8,08/05/2015,14.02 or 29%,8.06 or -19%,Stop (8.06) triggered on 08/26/2015,33,Tall,
SUPERSPIN.txt,6.7,High & tight flag (HTF),03/25/2015,04/20/2015,Up,04/23/2015,10.65,10.75,"32,542",11,04/23/2015,13.58 or 28%,6.66 or -23%,Stop (6.66) triggered on 06/12/2015,27,Tall,
SUPERSPIN.txt,6.7,High & tight flag (HTF),06/12/2015,08/05/2015,Up,09/19/2016,13.8,15,"129,400",15.2,09/26/2016,17.45 or 26%,10.07 or -16%,Target (17.45) reached on 10/06/2016,55,Tall,
SUPERSPIN.txt,6.7,High & tight flag (HTF),11/24/2015,01/06/2016,Up,09/19/2016,12.2,15,"129,400",15.2,09/26/2016,15.1 or 24%,10.07 or -16%,Target (15.1) reached on 09/23/2016,44,Tall,
SUPERSPIN.txt,6.7,High & tight flag (HTF),08/23/2016,10/06/2016,Up,10/10/2016,17.5,18,"201,230",20.5,10/17/2016,22.22 or 27%,12.45 or -19%,Stop (12.45) triggered on 11/09/2016,45,Tall,
SUPERSPIN.txt,6.7,High & tight flag (HTF),03/16/2017,05/17/2017,Up,11/28/2017,21.2,23,"121,281",24.6,12/04/2017,26.28 or 24%,16.7 or -14%,Stop (16.7) triggered on 01/25/2018,63,Tall,
SUPERSPIN.txt,6.7,High & tight flag (HTF),07/23/2018,08/13/2018,Up,07/14/2021,10.25,11.05,"94,372",14.45,07/26/2021,12.92 or 26%,8.99 or -10%,Target (12.92) reached on 07/22/2021,22,Tall,
SUPERSPIN.txt,6.7,High & tight flag (HTF),04/01/2020,04/28/2020,Up,06/09/2020,4.2,4.6,"14,847",5.55,06/26/2020,5.3 or 26%,3.54 or -12%,Target (5.3) reached on 06/24/2020,28,Tall,
SUPERSPIN.txt,6.7,High & tight flag (HTF),04/29/2021,06/23/2021,Up,07/13/2021,9.95,10.55,"94,575",14.45,07/26/2021,12.85 or 29%,8.02 or -12%,Target (12.85) reached on 07/22/2021,56,Tall,
SUPERSPIN.txt,6.7,High & tight flag (HTF),06/30/2021,07/26/2021,Up,01/10/2022,14.45,16.5,"192,735",19.95,01/21/2022,17.95 or 24%,10.68 or -15%,Target (17.95) reached on 01/17/2022,27,Tall,
SUPERSPIN.txt,6.7,High & tight flag (HTF),12/21/2021,01/19/2022,None yet,,19.8,0,"60,068",,,24.68 or 25%,5.76 or -12%,Open,30,Tall,
SUPRAJIT.txt,388.7,High & tight flag (HTF),11/02/2007,12/14/2007,Up,03/04/2010,16.73,17.48,"10,955",20.11,03/15/2010,20.88 or 25%,14.73 or -8%,Target (20.88) reached on 08/09/2010,43,Tall,
SUPREMEENG.txt,0.6,High & tight flag (HTF),05/06/2021,06/04/2021,None yet,,42.9,0,"483,671",,,53.9 or 26%,0.52 or -20%,Open,30,Tall,
SUPREMEENG.txt,0.6,High & tight flag (HTF),03/21/2022,04/21/2022,None yet,,3.65,0,"483,671",,,4.53 or 24%,0.52 or -20%,Open,32,Tall,
SUPREMEIND.txt,2987.3,High & tight flag (HTF),02/17/1998,04/20/1998,Up,05/04/1998,26.25,26.6,"6,474",28.3,05/21/1998,32.55 or 24%,20.7 or -12%,Stop (20.7) triggered on 06/08/1998,63,Tall,
SUPREMEIND.txt,2987.3,High & tight flag (HTF),03/14/2002,05/09/2002,Up,05/13/2002,10.09,10.78,"7,006",10.9,05/14/2002,12.6 or 25%,8.46 or -11%,Stop (8.46) triggered on 05/21/2002,57,Tall,
SUPREMEIND.txt,2987.3,High & tight flag (HTF),03/12/2009,04/20/2009,Up,05/18/2009,35.52,37,"8,336",73.8,10/14/2009,44.06 or 24%,29.72 or -10%,Target (44.06) reached on 05/25/2009,40,Tall,
SUPREMEINF.txt,22.15,High & tight flag (HTF),11/25/2021,01/12/2022,Up,08/30/2022,33.1,34.9,"37,475",39.8,09/06/2022,42.95 or 30%,26.26 or -9%,Stop (26.26) triggered on 09/22/2022,49,Tall,
SUPREMEINF.txt,22.15,High & tight flag (HTF),06/21/2022,07/28/2022,Up,08/08/2022,20.5,21.65,"31,878",39.8,09/06/2022,26.2 or 28%,18.26 or -7%,Target (26.2) reached on 08/22/2022,38,Tall,
SUPREMEINF.txt,22.15,High & tight flag (HTF),08/03/2022,09/06/2022,None yet,,39.8,0,"22,444",,,51.12 or 28%,19.36 or -12%,Open,35,Tall,
SURANASOL.txt,21.55,High & tight flag (HTF),12/18/2012,01/10/2013,Up,07/02/2014,19.2,20.65,"21,143",52.45,10/09/2014,24.16 or 26%,17.06 or -9%,Target (24.16) reached on 07/09/2014,24,Tall,
SURANASOL.txt,21.55,High & tight flag (HTF),05/16/2014,06/13/2014,Up,06/17/2014,14.98,17.38,"15,006",19.13,06/20/2014,18.6 or 24%,10.79 or -17%,Target (18.6) reached on 06/20/2014,29,Tall,
SURANASOL.txt,21.55,High & tight flag (HTF),06/16/2014,07/18/2014,Up,07/31/2014,34.2,34.5,"42,520",52.45,10/09/2014,44.79 or 31%,31.91 or -5%,Target (44.79) reached on 09/11/2014,33,Tall,
SURANASOL.txt,21.55,High & tight flag (HTF),12/12/2014,12/26/2014,Up,01/21/2015,64.7,70,"95,665",72.8,01/22/2015,81.05 or 25%,51.15 or -14%,Target (81.05) reached on 02/12/2015,15,Tall,
SURANASOL.txt,21.55,High & tight flag (HTF),11/06/2015,01/07/2016,Up,01/11/2022,39.75,43.2,"148,387",43.2,01/12/2022,52.12 or 31%,37.15 or -5%,Stop (37.15) triggered on 01/13/2022,63,Tall,
SURANASOL.txt,21.55,High & tight flag (HTF),07/17/2018,08/03/2018,Up,07/22/2021,15.15,15.15,"101,459",15.25,07/23/2021,19.15 or 26%,11.82 or -11%,Target (19.15) reached on 10/11/2021,18,Tall,
SURANASOL.txt,21.55,High & tight flag (HTF),11/11/2019,01/13/2020,Up,01/04/2021,12.45,13.95,"62,593",14.7,01/06/2021,16.02 or 29%,7.67 or -17%,Target (16.02) reached on 10/07/2021,64,Tall,
SURANASOL.txt,21.55,High & tight flag (HTF),05/08/2020,06/10/2020,Up,01/04/2021,10.7,13.95,"62,593",14.7,01/06/2021,13.58 or 27%,7.67 or -17%,Target (13.58) reached on 01/05/2021,34,Tall,
SURANASOL.txt,21.55,High & tight flag (HTF),09/21/2021,10/19/2021,Up,12/23/2021,25.65,28.2,"114,905",43.2,01/12/2022,32.48 or 27%,23.08 or -8%,Target (32.48) reached on 12/29/2021,29,Tall,
SURANASOL.txt,21.55,High & tight flag (HTF),11/02/2021,12/29/2021,Up,01/05/2022,32.6,34,"146,348",43.2,01/12/2022,40.9 or 25%,26.98 or -8%,Target (40.9) reached on 01/11/2022,58,Tall,
SURANAT&P.txt,9.6,High & tight flag (HTF),11/05/2007,01/02/2008,Up,07/29/2010,10.47,10.7,"166,746",13.16,08/03/2010,13.12 or 25%,9.43 or -6%,Target (13.12) reached on 08/03/2010,59,Tall,
SURANAT&P.txt,9.6,High & tight flag (HTF),03/24/2008,04/17/2008,Up,10/09/2009,8.36,8.49,"270,395",9.56,10/14/2009,10.48 or 25%,6.78 or -13%,Target (10.48) reached on 07/28/2010,25,Tall,
SURANAT&P.txt,9.6,High & tight flag (HTF),03/23/2009,05/28/2009,Up,06/09/2009,6.38,7.26,"99,619",7.26,06/10/2009,7.93 or 24%,4.21 or -24%,Target (7.93) reached on 09/29/2009,67,Tall,
SURANAT&P.txt,9.6,High & tight flag (HTF),07/22/2014,09/18/2014,Up,09/24/2014,8.49,8.49,"61,677",9.44,09/25/2014,10.66 or 26%,6.98 or -13%,Stop (6.98) triggered on 09/26/2014,59,Tall,
SURANAT&P.txt,9.6,High & tight flag (HTF),12/17/2014,01/23/2015,Up,02/28/2015,12.45,13.15,"101,487",15.35,03/11/2015,15.62 or 25%,8.36 or -20%,Target (15.62) reached on 04/08/2015,38,Tall,
SURANAT&P.txt,9.6,High & tight flag (HTF),11/06/2015,01/06/2016,Up,09/28/2021,8.9,9.5,"241,509",11.15,10/14/2021,11.18 or 26%,6.82 or -12%,Target (11.18) reached on 01/04/2022,62,Tall,
SURANAT&P.txt,9.6,High & tight flag (HTF),05/25/2016,07/08/2016,Up,11/01/2017,7.95,9.25,"196,402",9.3,11/02/2017,9.93 or 25%,5.62 or -19%,Stop (5.62) triggered on 12/05/2017,45,Tall,
SURANAT&P.txt,9.6,High & tight flag (HTF),10/03/2017,11/02/2017,Up,09/29/2021,9.3,9.9,"246,917",11.15,10/14/2021,11.92 or 28%,7.88 or -10%,Stop (7.88) triggered on 11/23/2021,31,Tall,
SURANAT&P.txt,9.6,High & tight flag (HTF),03/31/2020,05/07/2020,Up,06/18/2020,4.3,5,"39,342",5.35,06/22/2020,5.48 or 27%,2.74 or -24%,Target (5.48) reached on 12/17/2020,38,Tall,
SURANAT&P.txt,9.6,High & tight flag (HTF),05/26/2020,06/22/2020,Up,12/31/2020,5.35,5.9,"138,553",7.6,01/04/2021,6.72 or 26%,3.55 or -25%,Target (6.72) reached on 01/01/2021,28,Tall,
SURANAT&P.txt,9.6,High & tight flag (HTF),12/01/2020,01/04/2021,Up,07/06/2021,7.6,8.3,"201,023",8.3,07/07/2021,9.57 or 26%,6.56 or -8%,Stop (6.56) triggered on 07/26/2021,35,Tall,
SURANAT&P.txt,9.6,High & tight flag (HTF),05/06/2021,07/07/2021,Up,09/27/2021,8.3,8.95,"226,922",11.15,10/14/2021,10.4 or 25%,6.12 or -13%,Target (10.4) reached on 10/13/2021,63,Tall,
SURANAT&P.txt,9.6,High & tight flag (HTF),11/30/2021,01/13/2022,Up,01/17/2022,15.85,17.1,"362,700",17.95,01/19/2022,20.05 or 26%,13.27 or -7%,Stop (13.27) triggered on 02/10/2022,45,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),06/24/1998,08/19/1998,Up,01/13/2000,5.25,5.5,"2,207",7.35,01/14/2000,7.85 or 50%,4.02 or -11%,Stop (4.02) triggered on 02/02/2000,57,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),05/11/1999,05/12/1999,Up,07/16/1999,3.5,3.5,478,3.92,07/16/1999,4.62 or 32%,3.3 or -4%,Stop (3.3) triggered on 07/19/1999,2,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),11/07/1999,01/14/2000,Up,03/14/2000,7.35,7.35,"2,686",7.43,03/14/2000,9.94 or 35%,0.49 or -84%,Target (9.94) reached on 05/30/2001,69,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),02/11/2000,02/24/2000,Up,03/14/2000,7.4,7.4,"2,686",7.43,03/14/2000,10.48 or 42%,0.49 or -84%,Target (10.48) reached on 05/30/2001,14,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),02/28/2000,03/03/2000,Up,04/06/2000,7.45,8.13,"2,734",9.23,04/07/2000,9.68 or 30%,2.6 or -50%,Stop (2.6) triggered on 06/06/2000,5,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),03/13/2000,03/14/2000,Up,04/06/2000,7.43,8.13,"2,734",9.23,04/07/2000,9.63 or 30%,2.6 or -50%,Stop (2.6) triggered on 06/06/2000,2,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),01/31/2001,02/09/2001,Up,05/07/2001,5.25,8.55,"1,762",7.28,05/07/2001,6.61 or 26%,3.44 or -14%,Target (6.61) reached on 05/07/2001,10,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),03/16/2001,05/08/2001,Up,05/25/2001,8.55,11.5,609,11.77,06/21/2001,11.45 or 34%,5.55 or -25%,Target (11.45) reached on 05/30/2001,54,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),05/22/2001,05/30/2001,Up,06/19/2003,11.5,13.18,"10,180",18.75,06/26/2003,15.35 or 33%,8.93 or -15%,Target (15.35) reached on 06/24/2003,9,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),06/29/2001,07/04/2001,Up,07/10/2001,5.5,5.5,332,5.72,07/10/2001,7.2 or 31%,2.68 or -30%,Stop (2.68) triggered on 10/23/2001,6,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),07/06/2001,07/10/2001,Up,03/06/2002,5.72,5.75,20,6.45,06/17/2002,7.26 or 27%,2.23 or -14%,Target (7.26) reached on 06/20/2002,5,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),06/19/2002,07/09/2002,Up,05/22/2003,9.3,9.8,"6,676",12.5,05/26/2003,11.84 or 27%,7.83 or -11%,Target (11.84) reached on 05/26/2003,21,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),10/09/2002,12/13/2002,Up,01/20/2003,8.38,8.38,"1,832",8.5,01/20/2003,10.57 or 26%,6.53 or -8%,Stop (6.53) triggered on 01/24/2003,66,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),03/19/2003,05/26/2003,Up,06/20/2003,12.5,13.95,"10,374",18.75,06/26/2003,16.25 or 30%,9.97 or -13%,Target (16.25) reached on 06/25/2003,69,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),05/29/2003,06/26/2003,Up,11/12/2003,18.75,20.38,"9,764",42,12/10/2003,23.5 or 25%,15.74 or -7%,Target (23.5) reached on 11/19/2003,29,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),09/25/2003,11/21/2003,Up,11/27/2003,29.35,32.47,"18,201",42,12/10/2003,37.44 or 28%,23.91 or -10%,Target (37.44) reached on 12/02/2003,58,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),01/17/2005,03/09/2005,Up,06/15/2005,92.5,149.4,"271,552",160,06/15/2005,115.89 or 25%,63.73 or -20%,Target (115.89) reached on 06/15/2005,52,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),11/02/2007,01/03/2008,Up,06/10/2010,69.5,73.8,"9,998",146.9,10/15/2010,88.95 or 28%,57.61 or -10%,Target (88.95) reached on 07/13/2010,63,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),07/15/2009,09/09/2009,Up,01/07/2010,38.45,41.4,"5,352",64.85,02/06/2010,49.28 or 28%,32.77 or -10%,Target (49.28) reached on 01/18/2010,57,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),12/03/2009,02/06/2010,Up,05/24/2010,64.85,69.05,"8,621",146.9,10/15/2010,81.28 or 25%,52.56 or -8%,Target (81.28) reached on 06/28/2010,66,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),05/16/2014,06/27/2014,Up,07/14/2014,81.5,87.9,"19,032",154,09/11/2014,101.75 or 25%,69.06 or -13%,Target (101.75) reached on 07/21/2014,43,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),07/01/2014,08/22/2014,Up,08/28/2014,135.2,137.5,"44,042",154,09/11/2014,167.8 or 24%,117.86 or -9%,Stop (117.86) triggered on 10/07/2014,53,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),03/26/2020,04/30/2020,Up,12/15/2020,25,26.25,"11,442",38.7,01/08/2021,31.8 or 27%,20.45 or -11%,Target (31.8) reached on 12/24/2020,36,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),10/16/2020,12/21/2020,Up,12/24/2020,31.45,31.45,"15,473",38.7,01/08/2021,39.42 or 25%,22.82 or -16%,Target (39.42) reached on 05/12/2021,67,Tall,
SURYALAXMI.txt,61.7,High & tight flag (HTF),05/04/2021,07/08/2021,Up,07/16/2021,65.5,71.9,"20,452",76.2,07/22/2021,83.75 or 28%,55.71 or -10%,Stop (55.71) triggered on 08/20/2021,66,Tall,
SURYAROSNI.txt,838.75,High & tight flag (HTF),01/27/1999,02/24/1999,Up,03/19/1999,22.25,24.3,"5,005",25.4,03/22/1999,27.58 or 24%,14.14 or -17%,Stop (14.14) triggered on 04/06/1999,29,Tall,
SURYAROSNI.txt,838.75,High & tight flag (HTF),03/08/1999,03/22/1999,Up,08/20/1999,25.4,29,"12,542",39,08/27/1999,31.6 or 24%,23.49 or -8%,Target (31.6) reached on 08/24/1999,15,Tall,
SURYAROSNI.txt,838.75,High & tight flag (HTF),06/24/1999,08/27/1999,Up,09/08/1999,39,43,"37,621",51.5,09/24/1999,51.42 or 32%,31.29 or -13%,Target (51.42) reached on 09/24/1999,65,Tall,
SURYAROSNI.txt,838.75,High & tight flag (HTF),05/21/2002,07/01/2002,Up,08/18/2003,22.95,26.5,"61,319",28.1,08/19/2003,29.12 or 27%,18.32 or -13%,Stop (18.32) triggered on 09/04/2003,42,Tall,
SURYAROSNI.txt,838.75,High & tight flag (HTF),10/24/2003,12/10/2003,Up,12/12/2003,30,31.5,"60,731",33.9,12/15/2003,37.5 or 25%,23.26 or -14%,Stop (23.26) triggered on 01/21/2004,48,Tall,
SURYAROSNI.txt,838.75,High & tight flag (HTF),07/06/2005,09/06/2005,Up,01/19/2006,77.4,78.3,"128,926",82.55,01/25/2006,97.52 or 26%,60.56 or -11%,Target (97.52) reached on 05/10/2006,63,Tall,
SURYAROSNI.txt,838.75,High & tight flag (HTF),03/13/2009,05/25/2009,Up,06/04/2009,49.3,54.4,"27,498",58.65,06/08/2009,62.75 or 27%,38.54 or -16%,Stop (38.54) triggered on 06/23/2009,74,Tall,
SURYAROSNI.txt,838.75,High & tight flag (HTF),06/12/2020,08/12/2020,Up,08/21/2020,175.45,188.7,"187,020",867.4,10/04/2021,218.32 or 24%,146.59 or -11%,Target (218.32) reached on 10/26/2020,62,Tall,
SURYAROSNI.txt,838.75,High & tight flag (HTF),10/22/2020,12/24/2020,Up,03/08/2021,383.4,395.4,"215,545",867.4,10/04/2021,474.38 or 24%,317.75 or -11%,Target (474.38) reached on 05/20/2021,64,Tall,
SUTLEJTEX.txt,48.45,High & tight flag (HTF),11/09/2020,12/15/2020,Up,06/02/2021,51.8,59,"268,071",81.2,07/19/2021,64.65 or 25%,40.34 or -15%,Target (64.65) reached on 07/12/2021,37,Tall,
SUULD.txt,9.8,High & tight flag (HTF),12/24/2020,02/23/2021,Up,05/06/2021,286.4,311.15,"24,453",736.85,07/06/2021,382.1 or 33%,248.5 or -8%,Target (382.1) reached on 05/28/2021,62,Tall,
SUVEN.txt,63.05,High & tight flag (HTF),08/12/2004,10/09/2004,Up,01/04/2005,1.46,1.48,"2,733,203",1.74,01/10/2005,1.81 or 24%,1.27 or -9%,Target (1.81) reached on 02/11/2005,59,Tall,
SUVEN.txt,63.05,High & tight flag (HTF),06/29/2006,08/29/2006,Up,12/28/2006,1.77,1.92,"707,456",2.66,01/31/2007,2.2 or 24%,1.42 or -13%,Target (2.2) reached on 01/22/2007,62,Tall,
SUVEN.txt,63.05,High & tight flag (HTF),12/01/2006,01/24/2007,Up,01/29/2007,2.52,2.66,"952,761",2.66,01/31/2007,3.12 or 24%,2.08 or -11%,Stop (2.08) triggered on 02/26/2007,55,Tall,
